INT	INT	INT	STRING	INT	INT	INT
30110540	-1	-1	-1	0	1	0
30110541	-1	-1	-1	0	1	0
30110542	-1	-1	-1	0	1	0
30110543	-1	-1	-1	0	1	0
30110544	-1	-1	-1	0	1	0
30110545	-1	-1	-1	0	1	0
30110546	-1	-1	-1	0	1	0
30110547	-1	-1	-1	0	1	0
30110548	-1	-1	-1	0	1	0
30110549	-1	-1	-1	0	1	0
30110550	-1	-1	-1	0	1	0
30110551	-1	-1	-1	0	1	0
30110552	-1	-1	-1	0	1	0
30110553	-1	-1	-1	0	1	0
30110554	-1	-1	-1	0	1	0
30110555	-1	-1	-1	0	1	0
30110556	-1	-1	-1	0	1	0
30110557	-1	-1	-1	0	1	0
30110558	-1	-1	-1	0	1	0
30110559	-1	-1	-1	0	1	0
30110560	-1	-1	-1	0	1	0
30110561	-1	-1	-1	0	1	0
30110562	-1	-1	-1	0	1	0
30110563	-1	-1	-1	0	1	0
30110564	-1	-1	-1	0	1	0
30110565	-1	-1	-1	0	1	0
30110566	-1	-1	-1	0	1	0
30110567	-1	-1	-1	0	1	0
30110568	-1	-1	-1	0	1	0
30110569	-1	-1	-1	0	1	0
30110570	-1	-1	-1	0	1	0
30110571	-1	-1	-1	0	1	0
30110572	-1	-1	-1	0	1	0
30110573	-1	-1	-1	0	1	0
30110574	-1	-1	-1	0	1	0
30110575	-1	-1	-1	0	1	0
30110576	-1	-1	-1	0	1	0
30110577	-1	-1	-1	0	1	0
30110578	-1	-1	-1	0	1	0
30110579	-1	-1	-1	0	1	0
30110580	-1	-1	-1	0	1	0
30110581	-1	-1	-1	0	1	0
30110582	-1	-1	-1	0	1	0
30110583	-1	-1	-1	0	1	0
30110584	-1	-1	-1	0	1	0
30110585	-1	-1	-1	0	1	0
30110586	-1	-1	-1	0	1	0
30110587	-1	-1	-1	0	1	0
30110588	-1	-1	-1	0	1	0
30110589	-1	-1	-1	0	1	0
30110590	-1	-1	-1	0	1	0
30110591	-1	-1	-1	0	1	0
30110592	-1	-1	-1	0	1	0
30110593	-1	-1	-1	0	1	0
30110594	-1	-1	-1	0	1	0
30110595	-1	-1	-1	0	1	0
30110596	-1	-1	-1	0	1	0
30110597	-1	-1	-1	0	1	0
30110598	-1	-1	-1	0	1	0
30110599	-1	-1	-1	0	1	0
30110600	-1	-1	-1	0	1	0
30110601	-1	-1	-1	0	1	0
30110602	-1	-1	-1	0	1	0
30110603	-1	-1	-1	0	1	0
30110604	-1	-1	-1	0	1	0
30110605	-1	-1	-1	0	1	0
30110606	-1	-1	-1	0	1	0
30110607	-1	-1	-1	0	1	0
30110608	-1	-1	-1	0	1	0
30110609	-1	-1	-1	0	1	0
30110610	-1	-1	-1	0	1	0
30110611	-1	-1	-1	0	1	0
30110612	-1	-1	-1	0	1	0
30110613	-1	-1	-1	0	1	0
30110614	-1	-1	-1	0	1	0
30110615	-1	-1	-1	0	1	0
30110616	-1	-1	-1	0	1	0
30110617	-1	-1	-1	0	1	0
30110618	-1	-1	-1	0	1	0
30110619	-1	-1	-1	0	1	0
30110620	-1	-1	-1	0	1	0
30110621	-1	-1	-1	0	1	0
30110622	-1	-1	-1	0	1	0
30110623	-1	-1	-1	0	1	0
30110624	-1	-1	-1	0	1	0
30110625	-1	-1	-1	0	1	0
30110626	-1	-1	-1	0	1	0
30110627	-1	-1	-1	0	1	0
30110628	-1	-1	-1	0	1	0
30110629	-1	-1	-1	0	1	0
30110630	-1	-1	-1	0	1	0
30110631	-1	-1	-1	0	1	0
30110632	-1	-1	-1	0	1	0
30110633	-1	-1	-1	0	1	0
30110634	-1	-1	-1	0	1	0
30110635	-1	-1	-1	0	1	0
30110636	-1	-1	-1	0	1	0
30110637	-1	-1	-1	0	1	0
30110638	-1	-1	-1	0	1	0
30110639	-1	-1	-1	0	1	0
30110640	-1	-1	-1	0	1	0
30110641	-1	-1	-1	0	1	0
30110642	-1	-1	-1	0	1	0
30110643	-1	-1	-1	0	1	0
30110644	-1	-1	-1	0	1	0
30110645	-1	-1	-1	0	1	0
30110646	-1	-1	-1	0	1	0
30110647	-1	-1	-1	0	1	0
30110648	-1	-1	-1	0	1	0
30110649	-1	-1	-1	0	1	0
30110650	-1	-1	-1	0	1	0
30110651	-1	-1	-1	0	1	0
30110652	-1	-1	-1	0	1	0
30110653	-1	-1	-1	0	1	0
30110654	-1	-1	-1	0	1	0
30110655	-1	-1	-1	0	1	0
30110656	-1	-1	-1	0	1	0
30110657	-1	-1	-1	0	1	0
30110658	-1	-1	-1	0	1	0
30110659	-1	-1	-1	0	1	0
30110660	-1	-1	-1	0	1	0
30110661	-1	-1	-1	0	1	0
30110662	-1	-1	-1	0	1	0
30110663	-1	-1	-1	0	1	0
30110664	-1	-1	-1	0	1	0
30110665	-1	-1	-1	0	1	0
30110666	-1	-1	-1	0	1	0
30110667	-1	-1	-1	0	1	0
30110668	-1	-1	-1	0	1	0
30110669	-1	-1	-1	0	1	0
30110670	-1	-1	-1	0	1	0
30110671	-1	-1	-1	0	1	0
30110672	-1	-1	-1	0	1	0
30110673	-1	-1	-1	0	1	0
30110674	-1	-1	-1	0	1	0
30110675	-1	-1	-1	0	1	0
30110676	-1	-1	-1	0	1	0
30110677	-1	-1	-1	0	1	0
30110678	-1	-1	-1	0	1	0
30110679	-1	-1	-1	0	1	0
30110680	-1	-1	-1	0	1	0
30110681	-1	-1	-1	0	1	0
30110682	-1	-1	-1	0	1	0
30110683	-1	-1	-1	0	1	0
30110684	-1	-1	-1	0	1	0
30110685	-1	-1	-1	0	1	0
30110686	-1	-1	-1	0	1	0
30110687	-1	-1	-1	0	1	0
30110688	-1	-1	-1	0	1	0
30110689	-1	-1	-1	0	1	0
30110690	-1	-1	-1	0	1	0
30110691	-1	-1	-1	0	1	0
30110692	-1	-1	-1	0	1	0
30110693	-1	-1	-1	0	1	0
30110694	-1	-1	-1	0	1	0
30110695	-1	-1	-1	0	1	0
30110696	-1	-1	-1	0	1	0
30110697	-1	-1	-1	0	1	0
30110698	-1	-1	-1	0	1	0
30110699	-1	-1	-1	0	1	0
30110700	-1	-1	-1	0	1	0
30110701	-1	-1	-1	0	1	0
30110702	-1	-1	-1	0	1	0
30110703	-1	-1	-1	0	1	0
30110704	-1	-1	-1	0	1	0
30110705	-1	-1	-1	0	1	0
30110706	-1	-1	-1	0	1	0
30110707	-1	-1	-1	0	1	0
30110708	-1	-1	-1	0	1	0
30110709	-1	-1	-1	0	1	0
30110710	-1	-1	-1	0	1	0
30110711	-1	-1	-1	0	1	0
30110712	-1	-1	-1	0	1	0
30110713	-1	-1	-1	0	1	0
30110714	-1	-1	-1	0	1	0
30110715	-1	-1	-1	0	1	0
30110716	-1	-1	-1	0	1	0
30110717	-1	-1	-1	0	1	0
30110718	-1	-1	-1	0	1	0
30110719	-1	-1	-1	0	1	0
30110720	-1	-1	-1	0	1	0
30110721	-1	-1	-1	0	1	0
30110722	-1	-1	-1	0	1	0
30110723	-1	-1	-1	0	1	0
30110724	-1	-1	-1	0	1	0
30110725	-1	-1	-1	0	1	0
30110726	-1	-1	-1	0	1	0
30110727	-1	-1	-1	0	1	0
30110728	-1	-1	-1	0	1	0
30110729	-1	-1	-1	0	1	0
30110730	-1	-1	-1	0	1	0
30110731	-1	-1	-1	0	1	0
30110732	-1	-1	-1	0	1	0
30110733	-1	-1	-1	0	1	0
30110734	-1	-1	-1	0	1	0
30110735	-1	-1	-1	0	1	0
30110736	-1	-1	-1	0	1	0
30110737	-1	-1	-1	0	1	0
30110738	-1	-1	-1	0	1	0
30110739	-1	-1	-1	0	1	0
30110740	-1	-1	-1	0	1	0
30110741	-1	-1	-1	0	1	0
30110742	-1	-1	-1	0	1	0
30110743	-1	-1	-1	0	1	0
30110744	-1	-1	-1	0	1	0
30110745	-1	-1	-1	0	1	0
30110746	-1	-1	-1	0	1	0
30110747	-1	-1	-1	0	1	0
30110748	-1	-1	-1	0	1	0
30110749	-1	-1	-1	0	1	0
30110750	-1	-1	-1	0	1	0
30110751	-1	-1	-1	0	1	0
30110752	-1	-1	-1	0	1	0
30110753	-1	-1	-1	0	1	0
30110754	-1	-1	-1	0	1	0
30110755	-1	-1	-1	0	1	0
30110756	-1	-1	-1	0	1	0
30110757	-1	-1	-1	0	1	0
30110758	-1	-1	-1	0	1	0
30110759	-1	-1	-1	0	1	0
30110760	-1	-1	-1	0	1	0
30110761	-1	-1	-1	0	1	0
30110762	-1	-1	-1	0	1	0
30110763	-1	-1	-1	0	1	0
30110764	-1	-1	-1	0	1	0
30110765	-1	-1	-1	0	1	0
30110766	-1	-1	-1	0	1	0
30110767	-1	-1	-1	0	1	0
30110768	-1	-1	-1	0	1	0
30110769	-1	-1	-1	0	1	0
30110770	-1	-1	-1	0	1	0
30110771	-1	-1	-1	0	1	0
30110772	-1	-1	-1	0	1	0
30110773	-1	-1	-1	0	1	0
30110774	-1	-1	-1	0	1	0
30110775	-1	-1	-1	0	1	0
30110776	-1	-1	-1	0	1	0
30110777	-1	-1	-1	0	1	0
30110778	-1	-1	-1	0	1	0
30110779	-1	-1	-1	0	1	0
30110780	-1	-1	-1	0	1	0
30110781	-1	-1	-1	0	1	0
30110782	-1	-1	-1	0	1	0
30110783	-1	-1	-1	0	1	0
30110784	-1	-1	-1	0	1	0
30110785	-1	-1	-1	0	1	0
30110786	-1	-1	-1	0	1	0
30110787	-1	-1	-1	0	1	0
30110788	-1	-1	-1	0	1	0
30110789	-1	-1	-1	0	1	0
30110790	-1	-1	-1	0	1	0
30110791	-1	-1	-1	0	1	0
30110792	-1	-1	-1	0	1	0
30110793	-1	-1	-1	0	1	0
30110794	-1	-1	-1	0	1	0
30110795	-1	-1	-1	0	1	0
30110796	-1	-1	-1	0	1	0
30110797	-1	-1	-1	0	1	0
30110798	-1	-1	-1	0	1	0
30110799	-1	-1	-1	0	1	0
30110800	-1	-1	-1	0	1	0
30110801	-1	-1	-1	0	1	0
30110802	-1	-1	-1	0	1	0
30110803	-1	-1	-1	0	1	0
30110804	-1	-1	-1	0	1	0
30110805	-1	-1	-1	0	1	0
30110806	-1	-1	-1	0	1	0
30110807	-1	-1	-1	0	1	0
30110808	-1	-1	-1	0	1	0
30110809	-1	-1	-1	0	1	0
30110810	-1	-1	-1	0	1	0
30110811	-1	-1	-1	0	1	0
30110812	-1	-1	-1	0	1	0
30110813	-1	-1	-1	0	1	0
30110814	-1	-1	-1	0	1	0
30110815	-1	-1	-1	0	1	0
30110816	-1	-1	-1	0	1	0
30110817	-1	-1	-1	0	1	0
30110818	-1	-1	-1	0	1	0
30110819	-1	-1	-1	0	1	0
30110820	-1	-1	-1	0	1	0
30110821	-1	-1	-1	0	1	0
30110822	-1	-1	-1	0	1	0
30110823	-1	-1	-1	0	1	0
30110824	-1	-1	-1	0	1	0
30110825	-1	-1	-1	0	1	0
30110826	-1	-1	-1	0	1	0
30110827	-1	-1	-1	0	1	0
30110828	-1	-1	-1	0	1	0
30110829	-1	-1	-1	0	1	0
30110830	-1	-1	-1	0	1	0
30110831	-1	-1	-1	0	1	0
30110832	-1	-1	-1	0	1	0
30110833	-1	-1	-1	0	1	0
30110834	-1	-1	-1	0	1	0
30110835	-1	-1	-1	0	1	0
30110836	-1	-1	-1	0	1	0
30110837	-1	-1	-1	0	1	0
30110838	-1	-1	-1	0	1	0
30110839	-1	-1	-1	0	1	0
30110840	-1	-1	-1	0	1	0
30110841	-1	-1	-1	0	1	0
30110842	-1	-1	-1	0	1	0
30110843	-1	-1	-1	0	1	0
30110844	-1	-1	-1	0	1	0
30110845	-1	-1	-1	0	1	0
30110846	-1	-1	-1	0	1	0
30110847	-1	-1	-1	0	1	0
30110848	-1	-1	-1	0	1	0
30110849	-1	-1	-1	0	1	0
30110850	-1	-1	-1	0	1	0
30110851	-1	-1	-1	0	1	0
30110852	-1	-1	-1	0	1	0
30110853	-1	-1	-1	0	1	0
30110854	-1	-1	-1	0	1	0
30110855	-1	-1	-1	0	1	0
30110856	-1	-1	-1	0	1	0
30110857	-1	-1	-1	0	1	0
30110858	-1	-1	-1	0	1	0
30110859	-1	-1	-1	0	1	0
30110860	-1	-1	-1	0	1	0
30110861	-1	-1	-1	0	1	0
30110862	-1	-1	-1	0	1	0
30110863	-1	-1	-1	0	1	0
30110864	-1	-1	-1	0	1	0
30110865	-1	-1	-1	0	1	0
30110866	-1	-1	-1	0	1	0
30110867	-1	-1	-1	0	1	0
30110868	-1	-1	-1	0	1	0
30110869	-1	-1	-1	0	1	0
30110870	-1	-1	-1	0	1	0
30110871	-1	-1	-1	0	1	0
30110872	-1	-1	-1	0	1	0
30110873	-1	-1	-1	0	1	0
30110874	-1	-1	-1	0	1	0
30110875	-1	-1	-1	0	1	0
30110876	-1	-1	-1	0	1	0
30110877	-1	-1	-1	0	1	0
30110878	-1	-1	-1	0	1	0
30110879	-1	-1	-1	0	1	0
30110880	-1	-1	-1	0	1	0
30110881	-1	-1	-1	0	1	0
30110882	-1	-1	-1	0	1	0
30110883	-1	-1	-1	0	1	0
30110884	-1	-1	-1	0	1	0
30110885	-1	-1	-1	0	1	0
30110886	-1	-1	-1	0	1	0
30110887	-1	-1	-1	0	1	0
30110888	-1	-1	-1	0	1	0
30110889	-1	-1	-1	0	1	0
30110890	-1	-1	-1	0	1	0
30110891	-1	-1	-1	0	1	0
30110892	-1	-1	-1	0	1	0
30110893	-1	-1	-1	0	1	0
30110894	-1	-1	-1	0	1	0
30110895	-1	-1	-1	0	1	0
30110896	-1	-1	-1	0	1	0
30110897	-1	-1	-1	0	1	0
30110898	-1	-1	-1	0	1	0
30110899	-1	-1	-1	0	1	0
30110900	-1	-1	-1	0	1	0
30110901	-1	-1	-1	0	1	0
30110902	-1	-1	-1	0	1	0
30110903	-1	-1	-1	0	1	0
30110904	-1	-1	-1	0	1	0
30110905	-1	-1	-1	0	1	0
30110906	-1	-1	-1	0	1	0
30110907	-1	-1	-1	0	1	0
30110908	-1	-1	-1	0	1	0
30110909	-1	-1	-1	0	1	0
30110910	-1	-1	-1	0	1	0
30110911	-1	-1	-1	0	1	0
30110912	-1	-1	-1	0	1	0
30110913	-1	-1	-1	0	1	0
30110914	-1	-1	-1	0	1	0
30110915	-1	-1	-1	0	1	0
30110916	-1	-1	-1	0	1	0
30110917	-1	-1	-1	0	1	0
30110918	-1	-1	-1	0	1	0
30110919	-1	-1	-1	0	1	0
30110920	-1	-1	-1	0	1	0
30110921	-1	-1	-1	0	1	0
30110922	-1	-1	-1	0	1	0
30110923	-1	-1	-1	0	1	0
30110924	-1	-1	-1	0	1	0
30110925	-1	-1	-1	0	1	0
30110926	-1	-1	-1	0	1	0
30110927	-1	-1	-1	0	1	0
30110928	-1	-1	-1	0	1	0
30110929	-1	-1	-1	0	1	0
30110930	-1	-1	-1	0	1	0
30110931	-1	-1	-1	0	1	0
30110932	-1	-1	-1	0	1	0
30110933	-1	-1	-1	0	1	0
30110934	-1	-1	-1	0	1	0
30110935	-1	-1	-1	0	1	0
30110936	-1	-1	-1	0	1	0
30110937	-1	-1	-1	0	1	0
30110938	-1	-1	-1	0	1	0
30110939	-1	-1	-1	0	1	0
30110940	-1	-1	-1	0	1	0
30110941	-1	-1	-1	0	1	0
30110942	-1	-1	-1	0	1	0
30110943	-1	-1	-1	0	1	0
30110944	-1	-1	-1	0	1	0
30110945	-1	-1	-1	0	1	0
30110946	-1	-1	-1	0	1	0
30110947	-1	-1	-1	0	1	0
30110948	-1	-1	-1	0	1	0
30110949	-1	-1	-1	0	1	0
30110950	-1	-1	-1	0	1	0
30110951	-1	-1	-1	0	1	0
30110952	-1	-1	-1	0	1	0
30110953	-1	-1	-1	0	1	0
30110954	-1	-1	-1	0	1	0
30110955	-1	-1	-1	0	1	0
30110956	-1	-1	-1	0	1	0
30110957	-1	-1	-1	0	1	0
30110958	-1	-1	-1	0	1	0
30110959	-1	-1	-1	0	1	0
30110960	-1	-1	-1	0	1	0
30110961	-1	-1	-1	0	1	0
30110962	-1	-1	-1	0	1	0
30110963	-1	-1	-1	0	1	0
30110964	-1	-1	-1	0	1	0
30110965	-1	-1	-1	0	1	0
30110966	-1	-1	-1	0	1	0
30110967	-1	-1	-1	0	1	0
30110968	-1	-1	-1	0	1	0
30110969	-1	-1	-1	0	1	0
30110970	-1	-1	-1	0	1	0
30110971	-1	-1	-1	0	1	0
30110972	-1	-1	-1	0	1	0
30110973	-1	-1	-1	0	1	0
30110974	-1	-1	-1	0	1	0
30110975	-1	-1	-1	0	1	0
30110976	-1	-1	-1	0	1	0
30110977	-1	-1	-1	0	1	0
30110978	-1	-1	-1	0	1	0
30110979	-1	-1	-1	0	1	0
30110980	-1	-1	-1	0	1	0
30110981	-1	-1	-1	0	1	0
30110982	-1	-1	-1	0	1	0
30110983	-1	-1	-1	0	1	0
30110984	-1	-1	-1	0	1	0
30110985	-1	-1	-1	0	1	0
30110986	-1	-1	-1	0	1	0
30110987	-1	-1	-1	0	1	0
30110988	-1	-1	-1	0	1	0
30110989	-1	-1	-1	0	1	0
30110990	-1	-1	-1	0	1	0
30110991	-1	-1	-1	0	1	0
30110992	-1	-1	-1	0	1	0
30110993	-1	-1	-1	0	1	0
30110994	-1	-1	-1	0	1	0
30110995	-1	-1	-1	0	1	0
30110996	-1	-1	-1	0	1	0
30110997	-1	-1	-1	0	1	0
30110998	-1	-1	-1	0	1	0
30110999	-1	-1	-1	0	1	0
30111000	-1	-1	-1	0	1	0
30111001	-1	-1	-1	0	1	0
30111002	-1	-1	-1	0	1	0
30111003	-1	-1	-1	0	1	0
30111004	-1	-1	-1	0	1	0
30111005	-1	-1	-1	0	1	0
30111006	-1	-1	-1	0	1	0
30111007	-1	-1	-1	0	1	0
30111008	-1	-1	-1	0	1	0
30111009	-1	-1	-1	0	1	0
30111010	-1	-1	-1	0	1	0
30111011	-1	-1	-1	0	1	0
30111012	-1	-1	-1	0	1	0
30111013	-1	-1	-1	0	1	0
30111014	-1	-1	-1	0	1	0
30111015	-1	-1	-1	0	1	0
30111016	-1	-1	-1	0	1	0
30111017	-1	-1	-1	0	1	0
30111018	-1	-1	-1	0	1	0
30111019	-1	-1	-1	0	1	0
30111020	-1	-1	-1	0	1	0
30111021	-1	-1	-1	0	1	0
30111022	-1	-1	-1	0	1	0
30111023	-1	-1	-1	0	1	0
30111024	-1	-1	-1	0	1	0
30111025	-1	-1	-1	0	1	0
30111026	-1	-1	-1	0	1	0
30111027	-1	-1	-1	0	1	0
30111028	-1	-1	-1	0	1	0
30111029	-1	-1	-1	0	1	0
30111030	-1	-1	-1	0	1	0
30111031	-1	-1	-1	0	1	0
30111032	-1	-1	-1	0	1	0
30111033	-1	-1	-1	0	1	0
30111034	-1	-1	-1	0	1	0
30111035	-1	-1	-1	0	1	0
30111036	-1	-1	-1	0	1	0
30111037	-1	-1	-1	0	1	0
30111038	-1	-1	-1	0	1	0
30111039	-1	-1	-1	0	1	0
30111040	-1	-1	-1	0	1	0
30111041	-1	-1	-1	0	1	0
30111042	-1	-1	-1	0	1	0
30111043	-1	-1	-1	0	1	0
30111044	-1	-1	-1	0	1	0
30111045	-1	-1	-1	0	1	0
30111046	-1	-1	-1	0	1	0
30111047	-1	-1	-1	0	1	0
30111048	-1	-1	-1	0	1	0
30111049	-1	-1	-1	0	1	0
30111050	-1	-1	-1	0	1	0
30111051	-1	-1	-1	0	1	0
30111052	-1	-1	-1	0	1	0
30111053	-1	-1	-1	0	1	0
30111054	-1	-1	-1	0	1	0
30111055	-1	-1	-1	0	1	0
30111056	-1	-1	-1	0	1	0
30111057	-1	-1	-1	0	1	0
30111058	-1	-1	-1	0	1	0
30111059	-1	-1	-1	0	1	0
30111060	-1	-1	-1	0	1	0
30111061	-1	-1	-1	0	1	0
30111062	-1	-1	-1	0	1	0
30111063	-1	-1	-1	0	1	0
30111064	-1	-1	-1	0	1	0
30111065	-1	-1	-1	0	1	0
30111066	-1	-1	-1	0	1	0
30111067	-1	-1	-1	0	1	0
30111068	-1	-1	-1	0	1	0
30111069	-1	-1	-1	0	1	0
30111070	-1	-1	-1	0	1	0
30111071	-1	-1	-1	0	1	0
30111072	-1	-1	-1	0	1	0
30111073	-1	-1	-1	0	1	0
30111074	-1	-1	-1	0	1	0
30111075	-1	-1	-1	0	1	0
30111076	-1	-1	-1	0	1	0
30111077	-1	-1	-1	0	1	0
30111078	-1	-1	-1	0	1	0
30111079	-1	-1	-1	0	1	0
30111080	-1	-1	-1	0	1	0
30111081	-1	-1	-1	0	1	0
30111082	-1	-1	-1	0	1	0
30111083	-1	-1	-1	0	1	0
30111084	-1	-1	-1	0	1	0
30111085	-1	-1	-1	0	1	0
30111086	-1	-1	-1	0	1	0
30111087	-1	-1	-1	0	1	0
30111088	-1	-1	-1	0	1	0
30111089	-1	-1	-1	0	1	0
30111090	-1	-1	-1	0	1	0
30111091	-1	-1	-1	0	1	0
30111092	-1	-1	-1	0	1	0
30111093	-1	-1	-1	0	1	0
30111094	-1	-1	-1	0	1	0
30111095	-1	-1	-1	0	1	0
30111096	-1	-1	-1	0	1	0
30111097	-1	-1	-1	0	1	0
30111098	-1	-1	-1	0	1	0
30111099	-1	-1	-1	0	1	0
30111100	-1	-1	-1	0	1	0
30111101	-1	-1	-1	0	1	0
30111102	-1	-1	-1	0	1	0
30111103	-1	-1	-1	0	1	0
30111104	-1	-1	-1	0	1	0
30111105	-1	-1	-1	0	1	0
30111106	-1	-1	-1	0	1	0
30111107	-1	-1	-1	0	1	0
30111108	-1	-1	-1	0	1	0
30111109	-1	-1	-1	0	1	0
30111110	-1	-1	-1	0	1	0
30111111	-1	-1	-1	0	1	0
30111112	-1	-1	-1	0	1	0
30111113	-1	-1	-1	0	1	0
30111114	-1	-1	-1	0	1	0
30111115	-1	-1	-1	0	1	0
30111116	-1	-1	-1	0	1	0
30111117	-1	-1	-1	0	1	0
30111118	-1	-1	-1	0	1	0
30111119	-1	-1	-1	0	1	0
30111120	-1	-1	-1	0	1	0
30111121	-1	-1	-1	0	1	0
30111122	-1	-1	-1	0	1	0
30111123	-1	-1	-1	0	1	0
30111124	-1	-1	-1	0	1	0
30111125	-1	-1	-1	0	1	0
30111126	-1	-1	-1	0	1	0
30111127	-1	-1	-1	0	1	0
30111128	-1	-1	-1	0	1	0
30111129	-1	-1	-1	0	1	0
30111130	-1	-1	-1	0	1	0
30111131	-1	-1	-1	0	1	0
30111132	-1	-1	-1	0	1	0
30111133	-1	-1	-1	0	1	0
30111134	-1	-1	-1	0	1	0
30111135	-1	-1	-1	0	1	0
30111136	-1	-1	-1	0	1	0
30111137	-1	-1	-1	0	1	0
30111138	-1	-1	-1	0	1	0
30111139	-1	-1	-1	0	1	0
30111140	-1	-1	-1	0	1	0
30111141	-1	-1	-1	0	1	0
30111142	-1	-1	-1	0	1	0
30111143	-1	-1	-1	0	1	0
30111144	-1	-1	-1	0	1	0
30111145	-1	-1	-1	0	1	0
30111146	-1	-1	-1	0	1	0
30111147	-1	-1	-1	0	1	0
30111148	-1	-1	-1	0	1	0
30111149	-1	-1	-1	0	1	0
30111150	-1	-1	-1	0	1	0
30111151	-1	-1	-1	0	1	0
30111152	-1	-1	-1	0	1	0
30111153	-1	-1	-1	0	1	0
30111154	-1	-1	-1	0	1	0
30111155	-1	-1	-1	0	1	0
30111156	-1	-1	-1	0	1	0
30111157	-1	-1	-1	0	1	0
30111158	-1	-1	-1	0	1	0
30111159	-1	-1	-1	0	1	0
30111160	-1	-1	-1	0	1	0
30111161	-1	-1	-1	0	1	0
30111162	-1	-1	-1	0	1	0
30111163	-1	-1	-1	0	1	0
30111164	-1	-1	-1	0	1	0
30111165	-1	-1	-1	0	1	0
30111166	-1	-1	-1	0	1	0
30111167	-1	-1	-1	0	1	0
30111168	-1	-1	-1	0	1	0
30111169	-1	-1	-1	0	1	0
30111170	-1	-1	-1	0	1	0
30111171	-1	-1	-1	0	1	0
30111172	-1	-1	-1	0	1	0
30111173	-1	-1	-1	0	1	0
30111174	-1	-1	-1	0	1	0
30111175	-1	-1	-1	0	1	0
30111176	-1	-1	-1	0	1	0
30111177	-1	-1	-1	0	1	0
30111178	-1	-1	-1	0	1	0
30111179	-1	-1	-1	0	1	0
30111180	-1	-1	-1	0	1	0
30111181	-1	-1	-1	0	1	0
30111182	-1	-1	-1	0	1	0
30111183	-1	-1	-1	0	1	0
30111184	-1	-1	-1	0	1	0
30111185	-1	-1	-1	0	1	0
30111186	-1	-1	-1	0	1	0
30111187	-1	-1	-1	0	1	0
30111188	-1	-1	-1	0	1	0
30111189	-1	-1	-1	0	1	0
30111190	-1	-1	-1	0	1	0
30111191	-1	-1	-1	0	1	0
30111192	-1	-1	-1	0	1	0
30111193	-1	-1	-1	0	1	0
30111194	-1	-1	-1	0	1	0
30111195	-1	-1	-1	0	1	0
30111196	-1	-1	-1	0	1	0
30111197	-1	-1	-1	0	1	0
30111198	-1	-1	-1	0	1	0
30111199	-1	-1	-1	0	1	0
30111200	-1	-1	-1	0	1	0
30111201	-1	-1	-1	0	1	0
30111202	-1	-1	-1	0	1	0
30111203	-1	-1	-1	0	1	0
30111204	-1	-1	-1	0	1	0
30111205	-1	-1	-1	0	1	0
30111206	-1	-1	-1	0	1	0
30111207	-1	-1	-1	0	1	0
30111208	-1	-1	-1	0	1	0
30111209	-1	-1	-1	0	1	0
30111210	-1	-1	-1	0	1	0
30111211	-1	-1	-1	0	1	0
30111212	-1	-1	-1	0	1	0
30111213	-1	-1	-1	0	1	0
30111214	-1	-1	-1	0	1	0
30111215	-1	-1	-1	0	1	0
30111216	-1	-1	-1	0	1	0
30111217	-1	-1	-1	0	1	0
30111218	-1	-1	-1	0	1	0
30111219	-1	-1	-1	0	1	0
30111220	-1	-1	-1	0	1	0
30111221	-1	-1	-1	0	1	0
30111222	-1	-1	-1	0	1	0
30111223	-1	-1	-1	0	1	0
30111224	-1	-1	-1	0	1	0
30111225	-1	-1	-1	0	1	0
30111226	-1	-1	-1	0	1	0
30111227	-1	-1	-1	0	1	0
30111228	-1	-1	-1	0	1	0
30111229	-1	-1	-1	0	1	0
30111230	-1	-1	-1	0	1	0
30111231	-1	-1	-1	0	1	0
30111232	-1	-1	-1	0	1	0
30111233	-1	-1	-1	0	1	0
30111234	-1	-1	-1	0	1	0
30111235	-1	-1	-1	0	1	0
30111236	-1	-1	-1	0	1	0
30111237	-1	-1	-1	0	1	0
30111238	-1	-1	-1	0	1	0
30111239	-1	-1	-1	0	1	0
30111240	-1	-1	-1	0	1	0
30111241	-1	-1	-1	0	1	0
30111242	-1	-1	-1	0	1	0
30111243	-1	-1	-1	0	1	0
30111244	-1	-1	-1	0	1	0
30111245	-1	-1	-1	0	1	0
30111246	-1	-1	-1	0	1	0
30111247	-1	-1	-1	0	1	0
30111248	-1	-1	-1	0	1	0
30111249	-1	-1	-1	0	1	0
30111250	-1	-1	-1	0	1	0
30111251	-1	-1	-1	0	1	0
30111252	-1	-1	-1	0	1	0
30111253	-1	-1	-1	0	1	0
30111254	-1	-1	-1	0	1	0
30111255	-1	-1	-1	0	1	0
30111256	-1	-1	-1	0	1	0
30111257	-1	-1	-1	0	1	0
30111258	-1	-1	-1	0	1	0
30111259	-1	-1	-1	0	1	0
30111260	-1	-1	-1	0	1	0
30111261	-1	-1	-1	0	1	0
30111262	-1	-1	-1	0	1	0
30111263	-1	-1	-1	0	1	0
30111264	-1	-1	-1	0	1	0
30111265	-1	-1	-1	0	1	0
30111266	-1	-1	-1	0	1	0
30111267	-1	-1	-1	0	1	0
30111268	-1	-1	-1	0	1	0
30111269	-1	-1	-1	0	1	0
30111270	-1	-1	-1	0	1	0
30111271	-1	-1	-1	0	1	0
30111272	-1	-1	-1	0	1	0
30111273	-1	-1	-1	0	1	0
30111274	-1	-1	-1	0	1	0
